,Lasso 0.00048828125 electronic_coef,Lasso 0.000244140625 electronic_coef,Lasso 0.0001220703125 electronic_coef,Ridge 9.5367431640625e-07 electronic_coef,Lasso 6.103515625e-05 electronic_coef,Ridge 1.9073486328125e-06 electronic_coef,Ridge 3.814697265625e-06 electronic_coef,PLS 1 electronic_coef,ElasticNet 0.00048828125 0.5 electronic_coef,PLS 2 electronic_coef,PLS 3 electronic_coef,ElasticNet 0.000244140625 0.5 electronic_coef,PLS 4 electronic_coef,PLS 5 electronic_coef,Ridge 1.52587890625e-05 electronic_coef,Ridge 7.62939453125e-06 electronic_coef,PLS 6 electronic_coef,PLS 7 electronic_coef,PLS 8 electronic_coef,PLS 9 electronic_coef,Ridge 0.0001220703125 electronic_coef,Ridge 3.0517578125e-05 electronic_coef,Ridge 0.000244140625 electronic_coef,Ridge 6.103515625e-05 electronic_coef,Ridge 0.00048828125 electronic_coef,ElasticNet 0.0001220703125 0.5 electronic_coef,ElasticNet 6.103515625e-05 0.5 electronic_coef,Lasso 3.0517578125e-05 electronic_coef,ElasticNet 3.0517578125e-05 0.5 electronic_coef,Lasso 1.52587890625e-05 electronic_coef,ElasticNet 1.52587890625e-05 0.5 electronic_coef,ElasticNet 7.62939453125e-06 0.5 electronic_coef,Lasso 7.62939453125e-06 electronic_coef,ElasticNet 3.814697265625e-06 0.5 electronic_coef,ElasticNet 1.9073486328125e-06 0.5 electronic_coef,Lasso 3.814697265625e-06 electronic_coef,Lasso 1.9073486328125e-06 electronic_coef,Lasso 9.5367431640625e-07 electronic_coef,ElasticNet 9.5367431640625e-07 0.5 electronic_coef
1 2 3,0.0,0.0,0.0,0.4555130889064008,0.234261571478669,0.506946249870725,0.5772800232734457,0.17944068174725294,0.24908194145001072,0.2771242537126198,0.582710252419994,0.33612632753453026,0.6734045939140226,0.5707211057170526,0.7451065271703734,0.658579244646087,0.5155091559385095,0.8484346874960418,1.0637711748879963,1.3341971250859759,1.0687321081573324,0.8449120286119947,1.0993094771476952,0.9633452597873695,1.0197297246230894,0.41959207953573213,0.5546924969924545,0.06539375885283431,0.7610492668439636,0.0,0.9405966894573267,1.0763651335980997,0.0,1.0854732698995768,0.9746118569241224,0.0,0.0,0.0,0.8474795942401331
1 2 4,0.0,0.0,-0.0,-1.443738148803904,-0.0,-1.4391132894040495,-1.4161464284860368,0.11157309137202776,0.22189814170672975,0.38198191933121134,0.5913721643972133,0.38819850877057444,0.6769416146622151,0.9101909812011795,-1.248697739431071,-1.3556101712140272,0.8804833998890674,0.48837838281528884,0.04498960112868626,-0.2944060201005547,-0.7561403956878843,-1.1121781787930312,-0.4588512807853004,-0.9591368037542759,-0.08990920702443395,0.5138183524089673,0.5052216934778757,-0.0,0.31120150650222694,-0.5676760076330423,0.0,-0.2380132578070521,-3.531243525369092,-0.6414074724696083,-0.9201601237800572,-3.5280072459117378,-4.822206493294108,-5.748420829138988,-1.1184102088272214
1 2 5,-0.36858284328452956,-2.901430999657822,-4.33177357622623,0.5945510139505701,-4.3235388683582805,0.3578599402218825,-0.0056403931758142985,-0.3999120838064609,-0.49377098676696574,-0.38591651291510937,-0.7250543716045149,-0.6601872905996148,-0.8542234904615599,-1.505653085595462,-1.0769672515947497,-0.4974947228032028,-2.054680217622988,-2.7176190359348764,-3.2597272954460514,-3.6184034647354615,-2.4363524246763686,-1.6601294974693266,-2.5047628703184768,-2.1412293075093416,-2.342368024516232,-0.9491365602595744,-1.3692179454425255,-3.390599658711366,-1.816640698406199,-2.1633396834924374,-2.239356764361185,-2.517501125766184,-1.0233114887372272,-2.572113691827215,-2.3562502771083227,-0.351616293883318,-0.14028695836197996,-2.0868112083835704,-1.8842039291453125
1 2 6,0.0,0.0,0.0,-0.7887641032058205,0.0,-0.7922642247886249,-0.766412226471143,-0.37448173770297394,-0.0,-0.016973044542773673,0.3838431079352603,0.0,0.46438218521794894,0.4712336537173795,-0.4828552977025516,-0.6718259068823098,0.7356924602233333,1.1415178578947172,1.309967212287825,1.2199985869225627,0.29710870823518193,-0.22444524122679566,0.5049464326958196,0.04706832634680653,0.6260600396082862,0.1742671067409165,0.3355857462120247,0.0,0.4865643168865421,-0.0,0.590077138889174,0.5271003286752487,-0.0,0.34446913342862256,0.08274123495981936,-0.0,-0.0,-0.5520146696721812,-0.06301856977703973
1 3 1,-0.0,-0.0,-0.0,-3.2959404439245623,-0.0,-3.2161004574266263,-3.1018525016188225,-0.0640509605999112,-0.022347489041148666,-0.12326775045887808,-0.2226608269689962,-0.13060388270669807,-0.28930015017477645,-0.6535385208627932,-2.813550124575056,-2.962644414970313,-0.907621861251154,-1.2996933459632036,-1.4523104948959562,-1.5437616012393784,-2.2072001794369327,-2.6555511807727887,-1.8660803009835873,-2.465452474978023,-1.4750195746438401,-0.308105503335577,-0.5681682808443145,-0.0,-0.8821194175247606,-0.7011957722521183,-1.277600197142178,-1.687016967421337,-0.9921566192989523,-2.061650324588554,-2.347702534324628,-0.7660372839855275,-3.5548679458731245,-3.2997888737739935,-2.562493931519731
1 3 2,0.0,1.7639704829486846,3.240616362439732,5.28194444854457,5.609225625266375,5.357235965566092,5.437619662894652,-0.33857280632363473,0.0,-0.15419114632504394,0.6637584640283183,0.32807010932707703,1.0574078187845508,2.016562516192555,5.3886473898380975,5.471001239617096,2.148318362898545,2.8162963388239004,3.270739240682558,3.6476900684799043,4.275483961966129,5.150842276759413,3.6858376380335884,4.769041003597054,3.013875911608037,0.7876114918789632,1.3695937659613953,9.28741993260291,2.095245213547937,12.277972086248017,2.8207801299153314,3.5441231179678483,12.668954771952377,4.172987545816855,4.727142313018444,12.591076284767977,9.033287028008838,5.3674366843854315,5.141746868981186
1 3 3,-0.0,-0.0,-0.0,3.480516320800479,-0.0,3.487282166564818,3.489247769501443,-0.6003699442067055,-0.5155005901345546,-0.7186252022531456,-0.4500540501922722,-0.42684666905988344,-0.28055333726819126,0.022871733917183477,3.3861948211801347,3.4681455801911745,-0.08343102806841839,0.23377933761668512,0.6320617004885571,1.0247912136455335,2.271064715993275,3.1864234485830507,1.6265009233034329,2.8154853995025286,0.9931257991532925,-0.2576352937478297,-0.005037231502028772,-0.0,0.13776546661483646,-0.0,0.632442336044382,1.2484362697070213,-0.0,1.90407444048755,2.522385682878145,-0.0,0.0,-0.0,2.9441075241818306
1 3 4,-0.0,-0.0,-0.0,0.34896720858456215,-0.0,0.33786294708893394,0.2997978459567593,-0.5889556795380005,-0.771552283285563,-0.8028543561871787,-1.0058437313496198,-0.8431772481160446,-0.9834501846094111,-1.0137283183325616,0.06339196554612724,0.21040193802577195,-1.1989723967196437,-1.044895288582017,-0.8545549294968549,-0.7601432541311379,-0.350811050653663,-0.10358417369352081,-0.4777463409350521,-0.24034039468252158,-0.623754055618618,-0.8710793983463196,-0.8442993521562313,-0.0,-0.7179554415939279,-0.4572840380086683,-0.5776113787312493,-0.4307621276547003,-0.048763922131854064,-0.32907494387533887,-0.22897307981194706,-0.0,-0.18299591689461006,-1.217927123786112,-0.13349517977819667
1 3 5,-0.0,-0.0,-0.0,0.5712135549920845,-0.0,0.6223126180167736,0.6868216266731503,-0.2531525899935976,-0.2031555361492832,-0.15324250360962272,-0.46574015897535115,-0.35124888406083554,-0.5454276145358387,-1.1767618312063222,0.7287068791396669,0.739365536961912,-1.3474665568443713,-1.6651131758107076,-1.622798824384759,-1.4750980371753495,-0.12736831275697863,0.5898882619420257,-0.5346131178237459,0.28789396584921734,-0.8189667121234494,-0.5608275418089429,-0.7665507933476541,-0.0,-0.8756396237957464,-0.0,-0.8385245141763752,-0.6106812280565014,-0.0,-0.22771933572847539,0.012782278914183504,-0.5041726762249649,-0.36583589311628195,-0.00014944978653659804,0.43226755901550407
1 3 6,-0.0,-0.0,-0.0,1.0929276595527233,-0.0,1.0885615101134256,1.0575763277391341,-0.11431382942297276,0.0,0.15107606664982884,0.02207505990844142,-0.0,0.018461677431453896,-0.57154850435141,0.7404532099662188,0.9590824154707789,-0.7022903161763554,-1.199875183864791,-1.3610019987756097,-1.4130898779673426,-0.47060904043922785,0.379143821825329,-0.7226665387908973,-0.06674317511635486,-0.788030565892188,-0.06442554375943477,-0.30887522399561335,-0.0,-0.5383658212969488,-0.0,-0.6990519648853494,-0.7266570460221731,-0.0,-0.5374115331773437,-0.17491968733525481,-0.0,-0.0,-0.2976406591113331,0.09186088513664974
2 1 1,0.0,0.0,0.0,3.2007820583992768,0.0,2.9414152156073627,2.5824394662283643,-0.01206298341019587,0.0,-0.006623085036436051,0.05772176006027729,0.0,0.08210781459624712,0.13330093179145383,1.7763156950679992,2.170527837194439,0.16861317905578105,0.31165120258199763,0.4177030466373918,0.5560230693787938,0.9107310818037995,1.4401398700449233,0.685132432017036,1.1583765347660242,0.48223822848717174,0.0,0.000549574628397461,0.0,0.12717484085061612,0.0,0.30261618695308495,0.5195428144967641,0.0,0.767784303294581,0.9954703198181913,0.0,0.0,0.0,1.2781672993450766
2 1 2,-0.0,-0.0,-0.0,-1.2578239319622462,0.0,-1.216064344178173,-1.1537788731483558,-0.31752290590340054,-0.27119510299100225,-0.3747630535138948,-0.4317504323678759,-0.31523377687601256,-0.4081128922198908,-0.4019323795491851,-0.9783790120112864,-1.0724484232043374,-0.5232329653065064,-0.5819229647262281,-0.638679997358483,-0.731440842234494,-0.6792061816453641,-0.8785368606088988,-0.5994804290987827,-0.7770491327736345,-0.5474746275670999,-0.35612292812767116,-0.3753439226405654,0.0,-0.3924413241595808,-0.0,-0.39345153340933525,-0.4175297200628819,-0.0,-0.5151338048535022,-0.617723478042598,-0.0,-0.0,-0.0,-0.7761041145150238
2 1 3,-0.0,-0.0,-0.0,1.2133862461590672,-0.0,1.1656230904822578,1.0703252447296348,-0.004052885591489381,-0.0,-0.08951992987157033,-0.11370690417671556,-0.03326868655328225,-0.1780540943801871,-0.5182908405921192,0.6249866932883723,0.8966455041832704,-0.8209602014512035,-1.0900279563122792,-1.2525792069508277,-1.37314296134875,-0.4281474752118496,0.2741116343986271,-0.6621481629663576,-0.09875604837301416,-0.7636834009204697,-0.1857636665123062,-0.38446596365256797,0.0,-0.6039143954629184,0.12575395357679892,-0.6951381454101764,-0.6133895442728671,0.8500226424353079,-0.4139266289084957,-0.06599709259712261,2.0404843784078475,3.572420709319108,3.9420903546105555,0.13972549859954075
2 1 4,-0.0,-0.0,-0.0,-9.074457174210652,-0.0,-8.66309016380641,-8.055574971422256,-0.28741261854009537,-0.35575369820927394,-0.37287264436219175,-0.6325023092074153,-0.44506141315209063,-0.694160140008769,-0.792359065113763,-6.364934997154967,-7.27132396247181,-0.8792502417099469,-1.0387728013131912,-1.2777845892825697,-1.4449605990999115,-3.3084057288443764,-5.379903058473136,-2.363617417626472,-4.3446871096951725,-1.61329535008128,-0.5408521033337963,-0.6648537564936529,-3.6446827567824136,-0.923088746821489,-6.38161096571666,-1.3565420281567337,-2.0262350478000424,-6.844853006549893,-2.9829190026728445,-3.9983823537271213,-7.62559253644503,-9.770809169534495,-12.098029662491323,-5.088462483038176
2 1 5,-0.0,-0.0,-0.28791178552913793,-3.0032133080488634,-0.623783569655209,-2.945131663529504,-2.855998172711988,-0.5400324712204131,-0.47177756256398173,-0.5369224024367146,-0.5172092351169736,-0.5044353656324124,-0.5096705440938344,-0.7536639570713131,-2.6064374791190144,-2.7379418000506313,-0.9394487814634206,-0.9059792610511996,-1.3415925339738184,-1.9761765115540733,-2.1583774302332634,-2.4786409507920655,-1.8868499869674373,-2.3441470147082173,-1.5455366042109495,-0.5642400595667023,-0.7326431822234825,-2.0967068115359386,-1.0035449739784947,-3.8653464552399943,-1.3379905308519502,-1.725294710642403,-6.033628212115943,-2.034962107323743,-2.244705036804069,-6.460648823689516,-6.485812060637314,-3.913351374551801,-2.4527527023397466
2 1 6,0.0,0.0,1.1018707649099675,0.1221130488519983,1.174503607143763,0.08409423667751141,0.0628506451619258,-0.32369513116273246,-0.0,-0.09211860878939178,0.23469462924797535,0.0,0.36716058743449975,0.291501695922539,0.2755060798734281,0.10978182435225936,0.4450525931668379,0.7996647498483626,1.1166205938553324,1.2947600514123845,1.1084569524662757,0.5563976221995693,1.1599594501329376,0.8743426746297909,1.0162615266935888,0.10000544210859566,0.3108748129865565,0.1774850449086508,0.5810699109150543,0.0,0.8885672627042299,1.130392036974912,-0.0,1.1525410997084231,0.9825035665894837,-0.0,-0.1525823540064984,-0.011993652662007921,0.6662312163818068
2 2 1,0.0,0.0,0.0,1.1361679521632986,0.0,1.1566080291469472,1.1803496428788107,0.016194387774648922,0.0,0.03121690686048864,0.05218541371115272,0.0,0.06701593863119905,0.2332145947673864,1.1916649992798107,1.1968395556189444,0.339420265437305,0.4787272852560052,0.5261083793820798,0.568391665251246,0.924231978847248,1.1520017899955475,0.7397166343814353,1.0656376246345916,0.5474499747494717,0.0,0.08670279775657469,0.0,0.19954634607040925,0.0,0.3678182179592948,0.5598039114383188,0.0,0.7628112615835871,0.9072747033695588,0.0,0.0,0.0,1.0121190131517541
2 2 2,0.0,0.0,0.0,1.7367259628173293,0.0,1.535266020823968,1.2588051654044443,0.2985507819251836,0.21304675059188838,0.3325312384004826,0.39136868763931576,0.2070283397996292,0.32159389251616005,0.04266969119473983,0.6291959683862567,0.942689623184589,-0.0017352500187893171,-0.22935163052522914,-0.39843444210150164,-0.576807650105881,-0.17413148135200118,0.3277172703350292,-0.26223869238102654,0.04322946831507893,-0.2148292294951844,0.17549163759288064,0.05786886691161658,0.0,0.0,0.0,-0.0032134273957648875,-0.10519350360839295,0.0,-0.07622688706170029,-0.0,0.0,0.0,0.0,0.18848851129966124
2 2 3,-1.3437907405640173,-3.873709072118947,-5.524870036324599,-3.144915027154088,-6.059686301380626,-2.8984327395869913,-2.57941663524658,-0.3507439794501024,-0.7629085067855385,-0.6974060911906238,-1.2816933914928161,-1.048996593197796,-1.5179273926318315,-2.2260498994016733,-2.103546201948864,-2.2723794924272562,-2.4849241842387317,-3.0365283662199776,-3.373961743847401,-3.4461581037374565,-2.6273871561835365,-2.152490575454381,-2.7404984939006414,-2.3778593953780467,-2.6431910081328955,-1.3927745029274445,-1.8266486876623056,-5.3594696571401705,-2.290950364240995,-2.8687925088037125,-2.6853687906825536,-2.886431788409499,-0.9163262630484711,-2.7834767999771777,-2.5336727261176244,-1.3368157549966497,-0.444227738117332,-0.0,-2.2576705480606685
2 2 4,-3.924512837360435,-1.891099700482579,-0.5270619074788164,-0.2668588355271592,-0.1530695566654087,-0.24369337081121792,-0.23352870281819077,-0.7525973656554945,-1.2881420000080184,-1.2442893076656412,-1.7506799298291533,-1.5008234033023664,-1.9074679877554963,-2.002660380573798,-0.3856541861721929,-0.26997516299247604,-1.9594809452263726,-1.6236260326959338,-1.479580575604215,-1.4007809409040364,-1.1179726560227423,-0.5855521042020964,-1.3550794778865036,-0.8443313949894619,-1.5198490117419252,-1.6472702580681802,-1.6900719236837207,-0.0,-1.646290325172402,-0.0,-1.5229331585812431,-1.3471136195704507,0.0,-1.0807970497488022,-0.8217419630470346,-0.0,0.0,0.0,-0.6188079440354491
2 2 5,-0.0,-2.030745403775945,-2.419902949556803,-1.9324919248584076,-1.5713506552925611,-1.9993590362808407,-2.0955068796179215,-0.39060184541831977,-0.41585343340709696,-0.36805965722392314,-0.5511413145685072,-0.5558478276438942,-0.6115881587184496,-1.489233122947514,-2.300109478001828,-2.2078811714985056,-1.8100499949195084,-2.099359022086788,-2.1687887494533027,-2.2073816821912957,-2.087473393770423,-2.320532697826175,-1.9118800503445317,-2.2399135271085266,-1.716537187388422,-0.7775026795361286,-1.0480563447700335,-0.24083989395056957,-1.3464760200971881,-0.21711200179801493,-1.612866420644584,-1.8531230785148032,-1.2323508974757054,-2.05633588819585,-2.190365081959914,-1.6686443407236473,-1.5827705293260732,-0.10510500002533216,-2.293432513131953
2 2 6,-0.0,-0.0,-0.0,-1.6496740141050166,-0.23899629486640706,-1.7554549640768653,-1.9092500458982267,-0.10484290031999734,-0.0,0.09831022530351248,-0.006837804345815468,-0.0,-0.013042970026483492,-0.623365635899052,-2.294932451290921,-2.0993104236233875,-0.8773881539050514,-1.6099588906602578,-1.9619550978736373,-2.40157327014822,-2.471583307894726,-2.454966338810658,-2.227867700815131,-2.5319242805719,-1.8029542384565487,-0.1535655828563768,-0.5118877404339258,-1.4219736169818307,-1.0018091861111678,-1.185193196135027,-1.5779352838736875,-2.09013935893061,-0.0,-2.424851478524083,-2.5265239474035655,-0.0,0.0,-0.0,-2.452626080250902
2 3 1,-0.0,-0.4413087048966455,-3.2179444611231425,-3.337893952668614,-5.2588215229759445,-3.4383282427026693,-3.579026860185219,-0.053297787859599384,-0.10998799233142378,-0.13026213147756444,-0.4285722937440283,-0.31406880465559955,-0.5493195195771119,-1.2570745698339323,-3.884651472643484,-3.7407507367675983,-1.7322677701481854,-2.557228956070669,-3.0503307876855463,-3.533693843907966,-3.7124200260682745,-3.9633790031830247,-3.303749952787151,-3.923772124882776,-2.725035096731907,-0.6501577874414552,-1.161640699424866,-6.781063789051718,-1.8034847627337687,-7.681462554347741,-2.51162839156591,-3.1829879997357997,-7.35593979767253,-3.7049226402721858,-3.941547585841482,-7.573865034438959,-4.940692558117091,-2.975969997651911,-4.004794918818163
2 3 2,-0.0,-0.0,-0.0,-1.6311524479615138,-0.0,-1.5513857195097494,-1.4338911573000965,-0.18518951843237116,-0.09434588700594197,-0.15400318581596456,-0.3839487232323992,-0.1341218374812622,-0.3149158399752572,-0.11457572716366808,-1.1444868813316362,-1.2885382884215735,-0.10437234380795436,-0.24457630078533446,-0.41607673717357385,-0.6796225287214993,-0.9029272336617642,-1.0350335708460563,-0.8004976926943309,-0.9663723382766496,-0.6521808949210296,-0.18191812977593866,-0.2435103706153395,0.0,-0.31655517228547236,-0.0,-0.4718458454471597,-0.6390175355353004,0.0,-0.7809393087555864,-0.9033683825738342,-0.0,-2.595338637911869,-2.253499472622043,-0.9912543620258009
2 3 3,-0.0,0.0,0.0,2.938676495792328,0.0,2.8948149641182934,2.8042679375387043,-0.2991394437297605,-0.11605951244284722,-0.18572079515536516,-0.32779000088968796,-0.10474384914113986,-0.1823651499024909,0.0012130645394300644,2.36351624468078,2.634260099787949,0.02752909317983263,0.3154646109519109,0.5347978299410896,0.7803579594404754,1.281103758373943,2.0132144837255392,0.93466242800079,1.6399638006040584,0.5988039660634593,-0.07111286389718603,-0.0,0.17253673081074714,0.04183362771989108,0.0,0.32169464305486956,0.6816478419670596,0.0,1.063879047616286,1.4194524917631197,0.0,2.1641394642720773,3.3234754905465724,1.782856436029821
2 3 4,-0.0,-0.0,-0.0,-4.550430419470534,-1.3556791382973536,-4.443259640452297,-4.24746065278428,-0.14520601396246874,-0.04783972889607096,-0.022700501441425665,-0.2998930665526356,-0.09882647859965363,-0.30006652351957985,-0.45919385681546293,-3.4598613169567787,-3.9225701032462528,-0.41905694757425227,-0.5873908548295668,-0.5673223751357495,-0.6641704076581448,-1.8989983952710099,-2.9163026446102633,-1.4534567952969983,-2.3816117223463125,-1.0381835774901762,-0.19872951271570133,-0.3049063981966201,-2.563304455193642,-0.49764022562687876,-3.0280432712767342,-0.8494208115718682,-1.2792890281471292,-2.984886125641459,-1.710876097850918,-2.1627342641770593,-2.076792969996421,-0.14596661765475888,-1.0068915257978244,-2.682269499208436
2 3 5,0.0,0.0,0.0,-1.5662820981289776,0.0,-1.57562822093231,-1.5658980865540923,-0.08128015941798857,0.0,0.1768128791776975,0.14445637264145303,0.0,0.2013442358480945,0.11348762203440155,-1.3286129421612662,-1.4991832111178345,0.20303764681920275,-0.01802022981149083,-0.013989705040241539,0.010274700221735985,-0.28273925577253134,-1.033399474150168,-0.02289634332285863,-0.6527720265751372,0.09412026792123877,0.013431357712321877,0.012835423935616428,0.0,0.01783023874370051,-0.0,0.014967116070852429,0.0,-0.0,-0.04969812526546786,-0.4358642353450432,-0.0,-0.0,-0.059748828503253755,-0.8266583489637851
2 3 6,0.0,0.41795823681025857,0.0,-0.8522646781591677,0.0,-0.5647372391846955,-0.16315052919218076,-0.03926845632367807,0.21990492191220157,0.3190680611484625,0.6239187967387514,0.4226955802695159,0.826009994528016,1.1343798023943186,0.7564712944407059,0.30387512592667704,1.3947847277947154,1.5311800979536963,1.7341900069953886,1.8462212104228344,1.5560572350127861,1.135318652414617,1.5659120053170865,1.4093886165384046,1.4553972747449793,0.6612377435008086,0.9139541422323741,0.0,1.1738879794546677,0.0,1.3927732469186582,1.528598091815701,0.0,1.5177259484150294,1.423786206947359,-0.0,-0.35641164029034184,-0.2890068501829393,1.208606786664748
3 1 1,0.0,0.0,0.0,0.2430338394982749,0.0,0.23437914340662364,0.21858143371201666,0.006141020859818151,0.0,0.009956665998115836,0.021408450650406103,0.0,0.02707863102570007,0.06486673925213089,0.15749273305021688,0.19274660104033417,0.08262752238708607,0.10162987535413649,0.10535470213992486,0.09740650899129695,0.07395522126333516,0.12003113288374309,0.06779797710272034,0.09053947877703561,0.06583184358141775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 1 2,0.0,0.0,0.0,1.471041765944795,0.0,1.3290818182658217,1.14957921003199,0.17038805744475283,0.048023585962628616,0.16175094844880616,0.20059302152906786,0.014229766893074024,0.15666271058780262,-0.14295109378747708,0.8598456474423578,0.9783540945590733,-0.242989373616714,-0.311426843706353,-0.29160997067533334,-0.12445518105308287,0.495250268203209,0.7789305386617683,0.2836957213625829,0.6702430064240593,0.09952852976467981,0.0,0.0,0.0,-0.0,0.0,0.0,0.03874330762534891,0.0,0.3034464120401663,0.5411374048860769,0.0,0.0,0.0,0.6925177149337687
3 1 3,-7.5587012665176045,-5.649248562230294,-3.2437662591643908,-6.500688819427072,-2.7647969562046826,-6.253218706220425,-5.8696161150323265,-0.8297272697142509,-1.3320959723254755,-1.2535760704418009,-1.8341235400328018,-1.645720367415674,-1.9892147853305842,-2.688153846045182,-4.699433468062685,-5.341243553040165,-2.952343965726001,-2.9144077452672166,-2.9596477083741206,-2.970377686219975,-3.0338671215713315,-4.024991404049201,-2.8046691756027804,-3.438506512764672,-2.6605883323849224,-1.9714532373979772,-2.2739907192933146,-3.2007211428845195,-2.4870996515721737,-3.8081442137558876,-2.642635414612147,-2.753900680425863,-4.360139028052584,-2.9166573938969997,-3.2600005752882786,-4.111589622350405,-3.901877217810417,-2.0538998565506494,-3.796552265040481
3 1 4,-0.0,-0.0,-2.0311956108154083,-1.116915944556697,-3.555060106797699,-1.226677415238914,-1.3901424188395628,-0.4883713132013423,-0.3953628185707222,-0.49455618614109126,-0.4931683392858942,-0.42595016582845935,-0.3948486783238383,-0.41116731548335783,-1.8571732521418975,-1.604758277571225,-0.7636332647149958,-1.2083229180452624,-1.5555959567612572,-2.116063541775375,-2.353605720837495,-2.1193612238924713,-2.1427844684335247,-2.3217068141490405,-1.7305310161981156,-0.4946585484887621,-0.6629346340556246,-3.286978717625778,-1.0051657509137317,-2.7181415406153353,-1.4842495058621419,-1.995495763461629,-0.3411229128714257,-2.329092737840985,-2.4286315911590837,-0.0,-0.0,-1.2314595282355238,-2.2373612457216465
3 1 5,0.0,0.0,0.27593509652286474,2.610361668653062,0.4281453499329158,2.623874612572511,2.6458709336841544,-0.07086515769336664,0.30387752719719424,0.3790557812600707,0.7761717863784625,0.5148916074446344,1.036289267744911,1.47177650689719,2.6952193556715462,2.6745504658758303,1.5800294095924383,1.4606256847235173,1.5793018334096345,1.6735344882130534,2.3295647836083306,2.673000535587487,2.0111381587800436,2.560431358717868,1.682426765640886,0.7510685774343401,0.991242205342267,2.569725917025627,1.2602727867574377,3.310602787968672,1.5165721529096257,1.8540370369112686,1.288727770246384,2.194999500630457,2.456660144939275,0.801579905847325,0.26837150271006704,0.0,2.631125402285473
3 1 6,0.0,0.0,0.0,-3.54226516222483,-0.0,-3.2814240516951445,-2.894133532707195,-0.09051211798045661,0.04405292594879665,0.22772388598911583,0.3635079354260052,0.0520517849715609,0.453181089219292,0.00591270901672476,-1.8608143112817228,-2.398417075482936,-0.25480703143588085,-0.9080398259407897,-1.0685689340821056,-1.216271442687119,-0.871174531705674,-1.3800680098750906,-0.7765250978193857,-1.0452644038508536,-0.6495297711128203,0.0,-0.0,-0.0,-0.2058390014298179,-0.0,-0.4766144297796081,-0.6495269341092871,-0.0,-0.7547994540541585,-0.8917669499042703,-0.0,-0.0,-0.7088460463181474,-1.1302843206302222
3 2 1,0.0,0.0,0.0,4.251520609272202,0.0,3.9213372896877536,3.4456362129866216,0.00879620324854255,0.0,0.015391685815751325,0.09118818471745209,0.0,0.11040333467633871,0.16437163551355935,2.236251592856312,2.859692806619913,0.18242231275595763,0.24336321419173504,0.31290146826589776,0.4324708966061472,0.7617025613112214,1.644795106601179,0.5096598218371391,1.1408310842961014,0.3519008023894329,0.0,0.0,0.0,0.07143225834992974,0.0,0.1632480879013829,0.3130077311408103,0.0,0.5548983629275255,0.8989196081143562,0.0,0.0,11.698827551207286,1.3721340685145953
3 2 2,-0.0,0.0,0.0,-1.794195642212014,0.0,-1.579372309380699,-1.2692309684817993,-0.17538522808070617,-0.0663414039639515,-0.1931223573165692,-0.2613939594332807,-0.05226726783067702,-0.21211965183522874,0.1048454709836574,-0.486302270734795,-0.8874013718459473,0.18440387273803377,0.37124697156908476,0.4744197267390119,0.5489896425006691,0.33909146267889556,-0.12155781794698431,0.39359185556345555,0.1627384794247601,0.33434411263565544,-0.0,-0.0,0.0,0.0042337137993289885,0.0,0.1571551088653218,0.2535431907588141,-0.0,0.23398442367524594,0.08274416035937546,-0.0,-0.0,-0.0,-0.0
3 2 3,-0.0,0.0,0.0,2.749806067475203,0.0,2.6179893706139943,2.4606039186195447,-0.35710345041423347,-0.20535541104337707,-0.3001776401352279,-0.40455428730801746,-0.15531132405000234,-0.2635438806219921,0.32116365377492734,2.2775121277046084,2.3313542498655755,0.4947411621088576,1.0613290403198459,1.4245613226114975,1.680657794018602,2.0440615552831165,2.272951240554513,1.7083374480800206,2.2235921085071806,1.2565290190955152,-0.009262546679495028,0.03200075626365857,0.27975578656262623,0.48925994608869383,0.3666426047089222,1.0133375033216243,1.517935800157137,0.0,1.8675354426194013,2.1248920636324002,0.0,0.0,3.0782055820231116,2.2227202760499116
3 2 4,-0.0,0.0,0.0,0.6469242259101844,0.0,0.5873193379362539,0.484090763336788,-0.11513801913907402,0.0,0.08028445203533886,0.07456788052248961,0.0,0.1546521310459171,0.061260658921656254,0.10268275737728456,0.3218103722170953,0.00520474228895537,-0.23636947945220563,-0.33288104063163365,-0.46396194097200777,-0.39161671443065793,-0.13258464505073578,-0.368046990421445,-0.3139422833943912,-0.2782934545212555,0.0,-0.0,0.0,-0.0,-0.0,-0.13813808815808976,-0.2504106020810238,-0.0,-0.2695768142908787,-0.2608626487371668,-0.0,-0.0,0.0,-0.12231128416668714
3 2 5,0.0,0.0,0.0,-0.57553062299621,0.0,-0.6739553369109454,-0.7925288423860661,-0.05021648346565199,0.22152052478882742,0.3444692313187225,0.6099629623072238,0.39362430333325543,0.811834061932436,1.120638077309809,-0.8845831337807191,-0.8842951179813536,1.2521658570422358,1.0404413713591094,1.0136603947949883,0.846538879285776,-0.15058737565623267,-0.753503524942328,0.22134841505669292,-0.49646497874845474,0.5332659099076908,0.56287249916671,0.6699722034830475,-0.0,0.6834995357774084,-0.0,0.5450415952443414,0.2490643192338322,-0.0,-0.0,-0.312639162681808,-0.0,-0.0,0.0,-0.6516213048271967
